instance_id,course_id,instructor_id,year,term,crn,gpa,withdraw,enrollment
2021-22Fall85924,HNFE 4974,Zabinsky (HNFE),2021-22,Fall,85924,4.0,0,15
2021-22Fall85976,HORT 3354,Wiseman (HORT),2021-22,Fall,85976,2.9,0,6
2021-22Fall86171,IS 3625,Apodaca (IS),2021-22,Fall,86171,3.78,1,6
2021-22Fall86195,IS 4994,Stivachtis (IS),2021-22,Fall,86195,3.78,1,6
2021-22Fall86407,ITAL 1204,Coburn (ITAL),2021-22,Fall,86407,3.97,0,18
2021-22Fall86457,JMC 4824,Robinson (JMC),2021-22,Fall,86457,2.9,0,6
2021-22Fall88600,MKTG 4994,May (MKTG),2021-22,Fall,88600,4.0,0,6
2021-22Fall88677,MSE 3054,Aidi (MSE),2021-22,Fall,88677,3.23,1,6
2021-22Fall88794,MUS 2045,Reep (MUS),2021-22,Fall,88794,3.72,0,18
2021-22Fall89222,PAPA 6354,Davis (PAPA),2021-22,Fall,89222,4.0,0,6
2021-22Fall89647,PHYS 4224,Robinson (PHYS),2021-22,Fall,89647,3.97,0,9
2021-22Fall89702,PHYS 5614,Nguyen (PHYS),2021-22,Fall,89702,3.12,0,6
2021-22Fall89877,PSCI 2064,Abraham (PSCI),2021-22,Fall,89877,3.33,0,6
2021-22Fall89907,PSCI 3244,Hankinson (PSCI),2021-22,Fall,89907,2.67,0,6
2021-22Fall89942,PSCI 4324,Moore (PSCI),2021-22,Fall,89942,3.5,0,6
2021-22Fall89948,PSCI 4884,Hersch (PSCI),2021-22,Fall,89948,3.67,0,6
2021-22Fall90121,RUS 1105,Matekova (RUS),2021-22,Fall,90121,3.9,0,6
2021-22Fall90154,SBIO 2784,Hammett (SBIO),2021-22,Fall,90154,2.83,0,6
2021-22Fall90171,SBIO 4444,Frazier (SBIO),2021-22,Fall,90171,3.17,0,6
2021-22Fall90212,SOC 2604,Davitt (SOC),2021-22,Fall,90212,3.5,0,6
2021-22Fall90336,SPIA 5544,Bailey (SPIA),2021-22,Fall,90336,3.48,0,6
2021-22Fall90407,STAT 5504,Vining (STAT),2021-22,Fall,90407,4.0,0,6
2021-22Fall90417,STAT 5615,Ortega Villa (STAT),2021-22,Fall,90417,3.83,0,6
2021-22Fall90506,SYSB 4024,Banerjee (SYSB),2021-22,Fall,90506,3.49,0,9
2021-22Fall90780,UH 2814,Kretser (UH),2021-22,Fall,90780,3.88,0,18
2021-22Fall90979,RLCL 2484,Bilgic (RLCL),2021-22,Fall,90979,3.78,0,6
2021-22Fall90981,IS 2484,Bilgic (IS),2021-22,Fall,90981,4.0,0,6
2021-22Fall90990,RLCL 2414,Britt (RLCL),2021-22,Fall,90990,3.57,0,6
2021-22Fall91027,CEE 5084,Sinha (CEE),2021-22,Fall,91027,3.33,0,6
2021-22Fall91118,ME 4584,Losey (ME),2021-22,Fall,91118,2.73,1,18
2021-22Fall91124,IS 1024,Datz (IS),2021-22,Fall,91124,3.57,0,6
2021-22Fall91128,MSE 4614,Lu (MSE),2021-22,Fall,91128,3.62,1,6
2021-22Fall91134,IS 2054,Ramnath (IS),2021-22,Fall,91134,3.65,0,6
2021-22Fall91338,ASPT 6204,Daggett (ASPT),2021-22,Fall,91338,3.17,0,6
2021-22Fall91340,MATH 5444,Adjerid (MATH),2021-22,Fall,91340,3.95,0,6
2021-22Fall91616,ISE 6424,Sarin (ISE),2021-22,Fall,91616,3.63,0,6
2021-22Fall91774,PAPA 6314,Edisis (PAPA),2021-22,Fall,91774,3.75,0,6
2021-22Fall91807,FIN 3114,Feng (FIN),2021-22,Fall,91807,3.5,0,6
2021-22Fall91833,PAPA 6254,Dull (PAPA),2021-22,Fall,91833,3.9,0,6
2021-22Fall91952,AHRM 1104,Bailey (AHRM),2021-22,Fall,91952,3.5,0,18
2021-22Fall91988,BIT 4164,Brantly (BIT),2021-22,Fall,91988,3.72,0,6
2021-22Fall91998,WGS 4334,Goldensher (WGS),2021-22,Fall,91998,3.9,0,6
2021-22Fall92023,UH 3855,Cherbaka (UH),2021-22,Fall,92023,3.9,0,6
2021-22Fall92044,DANC 2104,Hardwig (DANC),2021-22,Fall,92044,3.78,0,6
2021-22Fall92046,ECE 4984,Liu (ECE),2021-22,Fall,92046,3.95,1,6
2021-22Fall92048,SBIO 3244,Molina Montoya (SBIO),2021-22,Fall,92048,3.12,0,6
2021-22Fall92074,RLCL 1134,Buckner Ducharme (RLCL),2021-22,Fall,92074,3.45,0,6
2021-22Fall92112,PHIL 6014,Parker (PHIL),2021-22,Fall,92112,3.95,0,6
2021-22Fall92116,STS 5404,Abbate (STS),2021-22,Fall,92116,3.67,0,6
2021-22Fall92155,HNFE 5804,Grange (HNFE),2021-22,Fall,92155,4.0,0,6
2021-22Fall92171,STAT 5364,Wu (STAT),2021-22,Fall,92171,3.2,0,6
2021-22Fall92210,UAP 5604,Burns (UAP),2021-22,Fall,92210,4.0,0,6
2021-22Fall92262,MATH 1535,Zachrich (MATH),2021-22,Fall,92262,2.93,0,6
2021-22Fall92284,GEOS 5214,Gill (GEOS),2021-22,Fall,92284,4.0,0,6
2021-22Fall92292,HD 4994,Hornburg (HD),2021-22,Fall,92292,3.97,0,9
2021-22Fall92323,UAP 5125,Buehler (UAP),2021-22,Fall,92323,3.6,0,6
2021-22Fall92324,UAP 5125,Buehler (UAP),2021-22,Fall,92324,4.0,0,6
2021-22Fall92325,AINS 4004,Hey (AINS),2021-22,Fall,92325,4.0,2,6
2021-22Fall92332,ENGE 2984,Lyles (ENGE),2021-22,Fall,92332,4.0,0,6
2021-22Fall92366,SOC 3144,Farrington (SOC),2021-22,Fall,92366,3.57,0,6
2021-22Fall92395,TA 4315,Alvarez (TA),2021-22,Fall,92395,3.73,0,6
2021-22Fall92398,PSCI 3784,Scerri (PSCI),2021-22,Fall,92398,3.95,0,6
2021-22Fall92403,SOC 6984,Brunsma (SOC),2021-22,Fall,92403,3.5,0,6
2021-22Fall92419,RLCL 2204,Wolf (RLCL),2021-22,Fall,92419,3.6,0,6
2021-22Fall92610,CS 4274,Viswanath (CS),2021-22,Fall,92610,3.28,0,6
2021-22Fall92628,ME 4984,Paul (ME),2021-22,Fall,92628,3.62,0,6
2021-22Fall92679,PHYS 4714,Ashkar (PHYS),2021-22,Fall,92679,3.4,0,6
2021-22Fall92729,ECE 4424,Hilal (ECE),2021-22,Fall,92729,2.45,0,6
2021-22Fall93052,FIW 4984,Chaves Didier (FIW),2021-22,Fall,93052,4.0,0,6
2021-22Fall93084,ACIS 5984,Shortt (ACIS),2021-22,Fall,93084,3.49,0,9
2021-22Fall93101,STAT 5204,Van Mullekom (STAT),2021-22,Fall,93101,3.78,0,6
2021-22Fall93134,FREC 5884,Amacher (FREC),2021-22,Fall,93134,4.0,0,6
2021-22Fall93218,MGT 6984,Beal (MGT),2021-22,Fall,93218,3.95,0,6
2021-22Fall93269,ME 4984,Queen (ME),2021-22,Fall,93269,3.83,0,6
2021-22Spring10095,AAEC 4994,Alwang (AAEC),2021-22,Spring,10095,4.0,0,6
2021-22Spring10218,ACIS 5654,Shortt (ACIS),2021-22,Spring,10218,3.55,0,6
2021-22Spring10444,AOE 4804,Sultan (AOE),2021-22,Spring,10444,3.62,0,6
2021-22Spring10449,AOE 4974,Kuester (AOE),2021-22,Spring,10449,3.98,0,18
2021-22Spring10493,AOE 5144,Schetz (AOE),2021-22,Spring,10493,3.73,0,6
2021-22Spring10606,AOE 6174,Srinivasan (AOE),2021-22,Spring,10606,3.62,0,6
2021-22Spring10607,AOE 6204,Sultan (AOE),2021-22,Spring,10607,4.0,0,6
2021-22Spring10872,ARBC 1106,Sokhey (ARBC),2021-22,Spring,10872,4.0,0,6
2021-22Spring10881,ARBC 4334,Taggart (ARBC),2021-22,Spring,10881,4.0,0,6
2021-22Spring10926,ARCH 3514,Braaten (ARCH),2021-22,Spring,10926,3.67,0,6
2021-22Spring10959,ARCH 4114,Bedford (ARCH),2021-22,Spring,10959,3.46,1,9
2021-22Spring11030,ARCH 4524,Galloway (ARCH),2021-22,Spring,11030,4.0,0,6
2021-22Spring11087,ARCH 5116,Pritchett (ARCH),2021-22,Spring,11087,4.0,0,6
2021-22Spring11090,ARCH 5116,Martin (ARCH),2021-22,Spring,11090,3.22,0,6
2021-22Spring11102,ARCH 5134,Kelsch (ARCH),2021-22,Spring,11102,3.67,0,6
2021-22Spring11282,AS 1116,Cousin (AS),2021-22,Spring,11282,3.93,0,18
2021-22Spring11688,BIOL 3264,Eastwood (BIOL),2021-22,Spring,11688,3.56,0,18
2021-22Spring11803,BIT 5404,Major (BIT),2021-22,Spring,11803,3.5,0,6
2021-22Spring11813,BIT 5954,Ghandforoush (BIT),2021-22,Spring,11813,3.81,0,9
2021-22Spring11854,BMES 5514,Wicks (BMES),2021-22,Spring,11854,3.73,0,6
2021-22Spring11969,BMVS 5094,Theus (BMVS),2021-22,Spring,11969,3.9,0,6
2021-22Spring12184,CEE 5126,Knocke (CEE),2021-22,Spring,12184,3.03,0,6
2021-22Spring12585,CHEM 1045,Long (CHEM),2021-22,Spring,12585,2.24,0,18
2021-22Spring12623,CHEM 1045,Long (CHEM),2021-22,Spring,12623,3.08,0,18
2021-22Spring12635,CHEM 1045,Long (CHEM),2021-22,Spring,12635,3.02,0,18
2021-22Spring12637,CHEM 1045,Long (CHEM),2021-22,Spring,12637,3.08,1,18
2021-22Spring12734,CHEM 2546,Santos (CHEM),2021-22,Spring,12734,3.15,0,18
2021-22Spring12762,CHEM 2546,Santos (CHEM),2021-22,Spring,12762,3.32,0,18
2021-22Spring12936,CHN 2105,Huang (CHN),2021-22,Spring,12936,2.83,0,6
2021-22Spring13037,CMST 5814,Hopkins (CMST),2021-22,Spring,13037,3.67,0,6
2021-22Spring13116,COMM 2764,Walkup (COMM),2021-22,Spring,13116,3.97,0,18
2021-22Spring13246,CS 2974,Ellis (CS),2021-22,Spring,13246,4.0,0,6
2021-22Spring13764,ECE 5274,Burgos (ECE),2021-22,Spring,13764,3.42,0,6
2021-22Spring13795,ECE 5664,Tripathi (ECE),2021-22,Spring,13795,3.88,0,6
2021-22Spring14494,EDCI 6534,Weaver-Hightower (EDCI),2021-22,Spring,14494,4.0,0,6
2021-22Spring14504,EDCO 5284,Bodenhorn (EDCO),2021-22,Spring,14504,4.0,0,6
2021-22Spring14585,EDIT 5154,Potter (EDIT),2021-22,Spring,14585,3.55,0,6
2021-22Spring14598,EDIT 5654,Potter (EDIT),2021-22,Spring,14598,3.67,0,6
2021-22Spring14655,EDRE 6504,Hein (EDRE),2021-22,Spring,14655,3.68,0,6
2021-22Spring14662,EDRE 6684,Skaggs (EDRE),2021-22,Spring,14662,4.0,0,6
2021-22Spring15084,ENGL 5774,Lavender-Smith (ENGL),2021-22,Spring,15084,4.0,0,6
2021-22Spring15171,ESM 2074,Staples (ESM),2021-22,Spring,15171,4.0,0,9
2021-22Spring15280,ESM 6024,Batra (ESM),2021-22,Spring,15280,3.58,0,6
2021-22Spring15414,FIN 5784,Ullrich (FIN),2021-22,Spring,15414,3.48,0,9
2021-22Spring15537,FMD 2214,Chen-Yu (FMD),2021-22,Spring,15537,2.62,1,18
2021-22Spring15641,FREC 5884,Carter (FREC),2021-22,Spring,15641,3.88,0,6
2021-22Spring15735,FST 5604,Wu (FST),2021-22,Spring,15735,3.9,0,6
2021-22Spring15892,GEOS 4354,Rijal (GEOS),2021-22,Spring,15892,3.62,0,6
2021-22Spring15974,GIA 5614,Peters (GIA),2021-22,Spring,15974,3.63,0,6
2021-22Spring16426,IDS 4094,Haines (IDS),2021-22,Spring,16426,4.0,0,6
2021-22Spring16571,ISE 4994,Gabbard (ISE),2021-22,Spring,16571,4.0,0,6
2021-22Spring16572,ISE 4994,Dickerson (ISE),2021-22,Spring,16572,4.0,0,6
2021-22Spring17167,MATH 4234,Klaus (MATH),2021-22,Spring,17167,3.23,0,6
2021-22Spring17200,MATH 5484,Adjerid (MATH),2021-22,Spring,17200,3.62,0,6
2021-22Spring17208,MATH 6324,Mihalcea (MATH),2021-22,Spring,17208,3.95,0,6
2021-22Spring17718,MGT 5684,Hatfield (MGT),2021-22,Spring,17718,3.86,0,9
2021-22Spring17746,MINE 3584,Luxbacher (MINE),2021-22,Spring,17746,3.57,0,6
2021-22Spring17976,MSE 5144,West (MSE),2021-22,Spring,17976,3.1,0,6
2021-22Spring18015,MUS 2046,Reep (MUS),2021-22,Spring,18015,3.26,0,18
2021-22Spring18019,MUS 2066,Nichols (MUS),2021-22,Spring,18019,3.9,0,9
2021-22Spring18261,NEUR 5914,Buczynski (NEUR),2021-22,Spring,18261,3.95,0,6
2021-22Spring18287,NR 5194,Schnitzer (NR),2021-22,Spring,18287,4.0,0,6
2021-22Spring18303,NR 5884,Brown (NR),2021-22,Spring,18303,3.62,0,6
2021-22Spring18329,NSEG 5604,Pierson (NSEG),2021-22,Spring,18329,3.72,0,6
2021-22Spring18512,PHIL 1304,Yaure (PHIL),2021-22,Spring,18512,3.22,0,6
2021-22Spring18850,PHYS 3254,Robinson (PHYS),2021-22,Spring,18850,4.0,0,6
2021-22Spring18854,PHYS 3314,O'Donnell (PHYS),2021-22,Spring,18854,3.73,0,6
2021-22Spring19117,PSCI 3616,Zanotti (PSCI),2021-22,Spring,19117,3.4,1,6
2021-22Spring19127,PSCI 3744,Rich (PSCI),2021-22,Spring,19127,3.07,1,6
2021-22Spring19141,PSCI 4884,Miller (PSCI),2021-22,Spring,19141,3.67,0,6
2021-22Spring19315,RUS 1105,Slivkin (RUS),2021-22,Spring,19315,2.57,1,6
2021-22Spring19320,RUS 2106,McKagen (RUS),2021-22,Spring,19320,3.12,0,6
2021-22Spring19346,SBIO 2314,Hindman (SBIO),2021-22,Spring,19346,3.28,1,6
2021-22Spring19352,SBIO 3006,Horvath (SBIO),2021-22,Spring,19352,4.0,0,6
2021-22Spring19446,SOC 2604,Beckenhauer (SOC),2021-22,Spring,19446,3.38,0,6
2021-22Spring19612,STAT 4654,Datta (STAT),2021-22,Spring,19612,4.0,0,6
2021-22Spring19644,STAT 5204,Mahmoud (STAT),2021-22,Spring,19644,4.0,0,6
2021-22Spring19694,STS 2464,Goodrum (STS),2021-22,Spring,19694,3.23,1,6
2021-22Spring19701,STS 3104,Goodrum (STS),2021-22,Spring,19701,3.27,0,6
2021-22Spring19817,TA 3014,Russo (TA),2021-22,Spring,19817,3.82,0,17
2021-22Spring19955,UAP 5126,Cowell (UAP),2021-22,Spring,19955,3.8,0,6
2021-22Spring19970,UAP 5764,G.C. (UAP),2021-22,Spring,19970,3.85,0,6
2021-22Spring20227,ME 4454,Brand (ME),2021-22,Spring,20227,4.0,0,6
2021-22Spring20235,ME 4654,Acar (ME),2021-22,Spring,20235,3.28,0,6
2021-22Spring20313,ART 3704,Santos Lages (ART),2021-22,Spring,20313,3.23,1,6
2021-22Spring20352,ART 4484,Ronan (ART),2021-22,Spring,20352,3.68,0,6
2021-22Spring20379,HIST 5194,Holness (HIST),2021-22,Spring,20379,4.0,0,6
2021-22Spring20395,GEOG 2104,Bukvic (GEOG),2021-22,Spring,20395,4.0,0,6
2021-22Spring20455,PHYS 5984,Kaplan (PHYS),2021-22,Spring,20455,3.83,0,6
2021-22Spring20537,ECE 5106,Zhu (ECE),2021-22,Spring,20537,3.62,0,6
2021-22Spring20567,SPAN 3106,Jaime Castillo (SPAN),2021-22,Spring,20567,3.77,0,6
2021-22Spring20586,ECE 5644,Saad (ECE),2021-22,Spring,20586,3.4,0,6
2021-22Spring20589,ECE 5634,Talty (ECE),2021-22,Spring,20589,3.45,0,6
2021-22Spring20602,BMES 5574,Whittington (BMES),2021-22,Spring,20602,3.88,0,6
2021-22Spring20605,LDRS 5544,Kaufman (LDRS),2021-22,Spring,20605,3.72,0,6
2021-22Spring20606,ECE 6116,Ellingson (ECE),2021-22,Spring,20606,2.95,0,6
2021-22Spring20719,CEE 5144,Knocke (CEE),2021-22,Spring,20719,4.0,0,6
2021-22Spring20721,CEE 5184,Dietrich (CEE),2021-22,Spring,20721,4.0,0,6
2021-22Spring20769,ARBC 2106,Nassereddine (ARBC),2021-22,Spring,20769,3.4,0,6
2021-22Spring20834,EDHE 6054,Lane (EDHE),2021-22,Spring,20834,4.0,0,6
2021-22Spring20835,EDHE 5284,Adams (EDHE),2021-22,Spring,20835,4.0,0,6
2021-22Spring20909,ESM 6734,Batra (ESM),2021-22,Spring,20909,3.48,0,6
2021-22Spring21069,AFST 2644,Chandler-Smith (AFST),2021-22,Spring,21069,3.23,0,6
2021-22Spring21125,ISE 5016,Sink (ISE),2021-22,Spring,21125,3.78,0,6
2021-22Spring21140,IS 1024,Ward (IS),2021-22,Spring,21140,3.83,0,6
2021-22Spring21264,RED 2634,Galford (RED),2021-22,Spring,21264,3.94,0,18
2021-22Spring21269,RED 2654,Walsh (RED),2021-22,Spring,21269,3.83,0,6
2021-22Spring21320,GIA 5514,Ahram (GIA),2021-22,Spring,21320,3.25,0,6
2021-22Spring21325,PSCI 5224,Dixit (PSCI),2021-22,Spring,21325,4.0,0,6
2021-22Spring21334,ASPT 5114,Reeves (ASPT),2021-22,Spring,21334,3.72,0,6
2021-22Spring21455,PHIL 6014,Hoek (PHIL),2021-22,Spring,21455,3.83,0,6
2021-22Spring21485,DANC 2104,Hardwig (DANC),2021-22,Spring,21485,3.72,0,6
2021-22Spring21524,ECE 5984,Jones (ECE),2021-22,Spring,21524,3.83,0,6
2021-22Spring21525,ECE 5984,Jones (ECE),2021-22,Spring,21525,3.62,0,6
2021-22Spring21599,CS 3714,Balci (CS),2021-22,Spring,21599,2.4,0,6
2021-22Spring21656,MATH 1025,Brooks (MATH),2021-22,Spring,21656,3.17,2,6
2021-22Spring21715,HNFE 3024,Girmes-Grieco (HNFE),2021-22,Spring,21715,3.67,0,9
2021-22Spring21717,AFST 3454,Faulkner (AFST),2021-22,Spring,21717,3.18,0,6
2021-22Spring21730,PAPA 6264,Roberts (PAPA),2021-22,Spring,21730,3.95,0,6
2021-22Spring21735,PAPA 6254,Jensen (PAPA),2021-22,Spring,21735,3.12,0,6
2021-22Spring21781,UH 3856,Cherbaka (UH),2021-22,Spring,21781,4.0,0,6
2021-22Spring21784,UH 3856,Kretser (UH),2021-22,Spring,21784,4.0,0,6
2021-22Spring21787,UH 3504,Duer (UH),2021-22,Spring,21787,3.9,1,6
2021-22Spring21793,RED 4654,Galford (RED),2021-22,Spring,21793,3.9,0,6
2021-22Spring21828,CS 5486,Embree (CS),2021-22,Spring,21828,3.88,0,6
2021-22Spring21869,HTM 5574,Zwibak (HTM),2021-22,Spring,21869,3.18,0,6
2021-22Spring21897,ARCH 4954,Wheeler (ARCH),2021-22,Spring,21897,4.0,0,6
2021-22Spring21925,NR 6104,Pingel (NR),2021-22,Spring,21925,4.0,0,6
2021-22Spring21984,BMVS 5624,Duggal (BMVS),2021-22,Spring,21984,3.86,0,9
2021-22Spring21990,IDS 3984,Morshedzadeh (IDS),2021-22,Spring,21990,4.0,0,6
2021-22Spring22000,ECE 5984,Mehrizi-Sani (ECE),2021-22,Spring,22000,3.73,0,6
2021-22Spring22010,BMES 5174,Albert (BMES),2021-22,Spring,22010,3.35,0,6
2021-22Spring22013,STAT 5526,Crandell (STAT),2021-22,Spring,22013,3.83,0,6
2021-22Spring22071,PHYS 4984,Link (PHYS),2021-22,Spring,22071,4.0,0,6
2021-22Spring22112,MINE 2504,Santa Cano (MINE),2021-22,Spring,22112,2.67,0,6
2021-22Spring22726,CEM 4974,Markovic Graff (CEM),2021-22,Spring,22726,4.0,0,6
2021-22Spring22727,ARCH 5116,Asfaw (ARCH),2021-22,Spring,22727,3.67,0,6
2021-22Spring22799,ARCH 5134,Von Weise (ARCH),2021-22,Spring,22799,3.45,0,6
2022-23Fall80090,AAEC 5025,Mills (AAEC),2022-23,Fall,80090,3.43,0,6
2022-23Fall80097,AAEC 5946,Ta (AAEC),2022-23,Fall,80097,4.0,0,6
2022-23Fall80204,ACIS 5654,Shortt (ACIS),2022-23,Fall,80204,3.23,0,6
2022-23Fall80228,AFST 2264,Dhillon-Jamerson (AFST),2022-23,Fall,80228,3.52,0,6
2022-23Fall80260,ALCE 2964,Westfall-Rudd (ALCE),2022-23,Fall,80260,4.0,0,6
2022-23Fall80448,AOE 4024,Wayne (AOE),2022-23,Fall,80448,3.4,1,6
2022-23Fall80460,AOE 4105,Coutier-Delgosha (AOE),2022-23,Fall,80460,3.94,0,18
2022-23Fall80504,AOE 4994,Gilbert (AOE),2022-23,Fall,80504,3.83,0,6
2022-23Fall80542,AOE 5154,Lowe (AOE),2022-23,Fall,80542,3.22,0,6
2022-23Fall80560,AOE 5744,Boker (AOE),2022-23,Fall,80560,3.28,0,6
2022-23Fall81036,ARCH 4514,Dugas (ARCH),2022-23,Fall,81036,3.88,0,6
2022-23Fall81057,ARCH 4514,Ermann (ARCH),2022-23,Fall,81057,3.45,0,6
2022-23Fall81135,ARCH 5125,Sullivan (ARCH),2022-23,Fall,81135,3.8,0,6
2022-23Fall81148,ARCH 5134,Feuerstein (ARCH),2022-23,Fall,81148,3.33,0,6
2022-23Fall81281,ART 3554,Blanchard (ART),2022-23,Fall,81281,3.62,1,6
2022-23Fall81361,ASPT 6904,Reeves (ASPT),2022-23,Fall,81361,3.85,0,6
2022-23Fall81383,AT 654,Dickerson (AT),2022-23,Fall,81383,3.31,0,9
2022-23Fall81386,AT 714,Martin (AT),2022-23,Fall,81386,3.84,0,9
2022-23Fall81423,BC 4364,Thabet (BC),2022-23,Fall,81423,3.63,0,6
2022-23Fall81444,BC 5524,Markovic Graff (BC),2022-23,Fall,81444,3.38,0,6
2022-23Fall81532,BCHM 4994,Brown (BCHM),2022-23,Fall,81532,3.54,0,9
2022-23Fall81639,BIOL 1115,Lee (BIOL),2022-23,Fall,81639,3.18,2,18
2022-23Fall81726,BIOL 3104,Voshell (BIOL),2022-23,Fall,81726,3.98,0,18
2022-23Fall81727,BIOL 3104,Voshell (BIOL),2022-23,Fall,81727,3.96,0,18
2022-23Fall81816,BIT 3434,Zobel (BIT),2022-23,Fall,81816,1.93,0,6
2022-23Fall81893,BMES 3024,Lee (BMES),2022-23,Fall,81893,4.0,0,9
2022-23Fall81894,BMES 3034,Johnson (BMES),2022-23,Fall,81894,3.89,0,9
2022-23Fall82027,BMVS 4994,He (BMVS),2022-23,Fall,82027,4.0,0,6
2022-23Fall82097,BSE 5324,Thompson (BSE),2022-23,Fall,82097,3.62,0,6
2022-23Fall82099,BSE 5544,Zhang (BSE),2022-23,Fall,82099,3.43,0,6
2022-23Fall82683,CHEM 1045,Long (CHEM),2022-23,Fall,82683,2.84,6,18
2022-23Fall82830,CHEM 2545,Santos (CHEM),2022-23,Fall,82830,3.15,0,18
2022-23Fall82837,CHEM 2545,Santos (CHEM),2022-23,Fall,82837,3.06,0,18
2022-23Fall83300,CS 3714,Edmison (CS),2022-23,Fall,83300,4.0,0,6
2022-23Fall83311,CS 4144,Back (CS),2022-23,Fall,83311,3.67,0,6
2022-23Fall83330,CS 4824,Wyatt (CS),2022-23,Fall,83330,2.5,1,6
2022-23Fall83344,CS 4974,Hamouda (CS),2022-23,Fall,83344,4.0,0,6
2022-23Fall83401,CS 5214,Chen (CS),2022-23,Fall,83401,3.9,0,6
2022-23Fall83409,CS 5510,Ravindran (CS),2022-23,Fall,83409,3.83,0,6
2022-23Fall83700,ECE 4994,Ha (ECE),2022-23,Fall,83700,4.0,1,6
2022-23Fall83729,ECE 5194,Lind (ECE),2022-23,Fall,83729,3.95,0,6
2022-23Fall83739,ECE 5314,Mili (ECE),2022-23,Fall,83739,3.67,0,6
2022-23Fall84134,ECE 6554,Xuan (ECE),2022-23,Fall,84134,3.72,0,6
2022-23Fall84342,ECON 4074,Lin (ECON),2022-23,Fall,84342,2.43,0,6
2022-23Fall84366,ECON 5125,Spanos (ECON),2022-23,Fall,84366,3.68,0,6
2022-23Fall84518,EDHE 5105,Adams (EDHE),2022-23,Fall,84518,3.6,0,6
2022-23Fall84527,EDIT 5154,Holmes (EDIT),2022-23,Fall,84527,4.0,0,6
2022-23Fall84528,EDIT 5154,Potter (EDIT),2022-23,Fall,84528,3.73,0,6
2022-23Fall84593,EDRE 6504,Hein (EDRE),2022-23,Fall,84593,3.67,0,6
2022-23Fall85149,ESM 4734,Wayne (ESM),2022-23,Fall,85149,2.12,0,6
2022-23Fall85686,GEOG 2054,Thomas (GEOG),2022-23,Fall,85686,3.45,0,6
2022-23Fall85740,GEOG 5314,Pingel (GEOG),2022-23,Fall,85740,3.28,0,6
2022-23Fall85783,GEOS 1104,Chermak (GEOS),2022-23,Fall,85783,3.55,0,18
2022-23Fall85821,GEOS 4254,Xiao (GEOS),2022-23,Fall,85821,3.85,0,6
2022-23Fall85873,GER 1105,Layne (GER),2022-23,Fall,85873,2.88,1,6
2022-23Fall85894,GIA 5115,Newmark (GIA),2022-23,Fall,85894,3.62,0,6
2022-23Fall85934,GR 2104,Becker (GR),2022-23,Fall,85934,4.0,0,6
2022-23Fall86018,HD 4994,Smith (HD),2022-23,Fall,86018,4.0,1,10
2022-23Fall86125,HIST 5424,Taylor (HIST),2022-23,Fall,86125,3.85,0,6
2022-23Fall86158,HNFE 3024,Girmes-Grieco (HNFE),2022-23,Fall,86158,4.0,0,9
2022-23Fall86197,HNFE 4994,Anderson (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Davy (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Dunn (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Gillian (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Girmes-Grieco (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Good (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Johnson (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Lasley (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,O'Keefe (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Smith (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86197,HNFE 4994,Worrell (HNFE),2022-23,Fall,86197,4.0,0,7
2022-23Fall86401,IS 1024,Frost (IS),2022-23,Fall,86401,3.52,1,6
2022-23Fall86569,ISE 4994,Jeon (ISE),2022-23,Fall,86569,4.0,0,6
2022-23Fall86604,ISE 5405,Bansal (ISE),2022-23,Fall,86604,3.28,0,6
2022-23Fall86608,ISE 5434,Godfrey (ISE),2022-23,Fall,86608,4.0,0,6
2022-23Fall86623,ISE 5834,Topcu (ISE),2022-23,Fall,86623,3.77,0,6
2022-23Fall86748,ITAL 4974,Coburn (ITAL),2022-23,Fall,86748,3.78,0,6
2022-23Fall86932,MACR 5015,Whittington (MACR),2022-23,Fall,86932,3.83,0,6
2022-23Fall86989,MATH 1026,Rappold (MATH),2022-23,Fall,86989,1.82,2,6
2022-23Fall87252,MATH 5474,Yue (MATH),2022-23,Fall,87252,3.45,0,6
2022-23Fall87880,MGT 5314,Becker (MGT),2022-23,Fall,87880,3.62,0,6
2022-23Fall88075,MSE 3054,Aidi (MSE),2022-23,Fall,88075,2.57,0,6
2022-23Fall88148,MSE 5054,Bai (MSE),2022-23,Fall,88148,3.73,0,6
2022-23Fall88440,NEUR 5314,Jarome (NEUR),2022-23,Fall,88440,4.0,0,6
2022-23Fall88442,NEUR 5844,Vijayan (NEUR),2022-23,Fall,88442,3.95,0,6
2022-23Fall88454,NR 2554,Hull (NR),2022-23,Fall,88454,3.55,0,6
2022-23Fall88459,NR 4105,Bond (NR),2022-23,Fall,88459,4.0,0,6
