course_id,dept,title,credits,gpa,enrollment,withdraw,past_classes,new_classes
ITDS 3176,ITDS,Building Systms for ID,3,3.6,35.2,0.0,5,0
ITDS 3184,ITDS,Constructin Documents for ID,3,3.6,33.8,0.4,5,0
ITDS 4044,ITDS,Interior Design V,6,3.55,17.82,0.09,11,2
ITDS 4054,ITDS,Interior Design VI,6,3.68,16.3,0.0,10,0
ITDS 4114,ITDS,Sustainable Design and LEED,3,3.73,24.0,0.0,1,0
ITDS 4224,ITDS,Design Research for Interiors,3,3.66,33.0,0.17,6,1
ITDS 4554,ITDS,Contemporary ITDS Practice,3,3.76,37.0,0.0,7,1
ITDS 4974,ITDS,Independent Study,1,4.0,6.0,0.0,1,0
ITDS 5124,ITDS,Preserv of Historic Interiors,3,3.78,9.0,0.0,2,0
JMC 1114,JMC,Intro to Media Production Tech,3,2.99,14.5,0.5,6,0
JMC 2074,JMC,Introduction to Sports Media,3,3.67,100.0,0.89,9,1
JMC 3114,JMC,Video Production:  Studio,3,3.76,11.33,0.0,3,0
JMC 3154,JMC,Multimedia Reporting,3,3.31,15.44,0.56,25,2
JMC 3174,JMC,Advanced Multimedia Reporting,3,3.63,14.62,0.0,16,1
JMC 3184,JMC,Media Weather Reporting,3,3.94,15.0,0.0,2,0
JMC 3244,JMC,Political Communication,3,2.7,7.25,0.5,4,1
JMC 3254,JMC,Media and Politics,3,2.95,11.86,0.0,7,1
JMC 3304,JMC,Topics in Sports Communication,3,3.69,24.8,0.2,5,0
JMC 3314,JMC,Sports Journalism,3,3.57,18.0,0.08,12,2
JMC 3324,JMC,Sports Play-by-Play Reporting,3,3.5,13.33,0.0,3,1
JMC 3334,JMC,Sports as Entertainment,3,3.71,28.0,0.0,1,1
JMC 4014,JMC,Media Effects,3,3.25,30.0,0.0,1,0
JMC 4064,JMC,Social Media Analytics,3,3.38,36.12,0.25,8,1
JMC 4094,JMC,Broadcast Management,3,3.75,18.67,0.0,3,0
JMC 4114,JMC,Photojournalism,3,3.58,15.2,0.0,5,1
JMC 4154,JMC,Digital Newsroom,3,3.68,12.6,0.0,5,0
JMC 4254,JMC,Topics Multimedia Journalism,3,3.49,22.0,1.0,3,0
JMC 4264,JMC,Social Media Theory & Practice,3,3.37,38.86,0.43,7,1
JMC 4274,JMC,Broadcasting Performance,3,3.86,18.5,0.0,12,2
JMC 4334,JMC,Communication Ethics,3,3.59,42.33,0.11,9,1
JMC 4344,JMC,Free Speech in Cyberspace,3,3.01,15.0,1.0,1,0
JMC 4814,JMC,Digital Newsroom: Online,3,3.1,16.6,0.0,5,1
JMC 4824,JMC,Digital Newsroom: Broadcast,3,3.08,13.14,0.29,7,1
JMC 4834,JMC,Sportscenter,3,3.76,13.29,0.29,7,2
JMC 5414,JMC,Mass Media Effects,3,4.0,14.0,0.0,1,0
JMC 5494,JMC,"Topics Media, Tech, Society",3,3.82,11.0,0.0,2,0
JPN 1105,JPN,Elementary Japanese,3,3.6,17.97,0.13,39,5
JPN 1106,JPN,Elementary Japanese,3,3.53,15.07,0.07,29,0
JPN 2105,JPN,Intermediate Japanese,3,3.45,18.76,0.35,17,3
JPN 2106,JPN,Intermediate Japanese,3,3.64,17.15,0.31,13,0
JPN 2744,JPN,Japanese Pop Culture,3,3.21,23.5,0.0,2,0
JPN 3105,JPN,Advanced Japanese,3,3.38,17.0,0.08,12,3
JPN 3106,JPN,Advanced Japanese,3,3.42,15.0,0.1,10,0
JPN 3125,JPN,Japanese for Oral Proficiency,3,3.82,14.6,0.0,5,1
JPN 3984,JPN,SS: Oral Practice,3,3.71,15.0,0.0,1,0
JPN 4104,JPN,Japanese Advanced Grammar,3,3.69,14.67,0.0,3,1
JUD 2134,JUD,Judaism,3,3.28,9.0,0.5,2,1
JUD 2414,JUD,Hebrew Bible/Old Testament,3,3.25,10.75,0.0,4,0
JUD 3494,JUD,The Holocaust,3,3.88,5.0,0.0,1,1
LAHS 1004,LAHS,FYE: Intro to a Research Univ,3,3.61,22.86,0.29,7,1
LAHS 1014,LAHS,Academic Recovery,1,3.57,15.0,0.0,15,2
LAHS 1984,LAHS,Special Study,1,3.16,36.0,0.67,3,0
LAHS 2984,LAHS,SS: Intro to Queer Studies,3,3.17,18.5,0.5,2,0
LAHS 3984,LAHS,SS: Innovation Collab,3,3.52,17.0,1.0,1,0
LAHS 4994,LAHS,UR: Refugee Reset Best Pract,3,4.0,12.0,0.0,1,0
LAHS 5004,LAHS,Org Leaders Aging Society,3,4.0,7.0,0.0,1,0
LAHS 5984,LAHS,SS:Pblic Plcy for an Aging Soc,3,3.92,8.0,0.0,1,0
LAR 1254,LAR,Environment & Natural Systems,3,3.2,45.0,1.67,9,0
LAR 1264,LAR,Understand Represent Landscape,3,3.48,29.36,1.0,11,2
LAR 2015,LAR,LAR Design Studio Place&Proces,6,3.36,14.86,0.29,7,1
LAR 2016,LAR,LAR Design Studio Place&Proces,6,3.36,15.2,0.0,5,0
LAR 2164,LAR,Landform Function & Aesthetics,4,3.13,16.4,0.0,5,1
LAR 2254,LAR,Social and Cultural Landscapes,3,3.34,31.0,0.33,6,1
LAR 2554,LAR,Leading Global Sustainability,3,3.48,17.11,0.11,9,1
LAR 3015,LAR,Site Program and Community,6,3.28,12.83,0.33,6,1
LAR 3016,LAR,Site Program and Community,6,3.4,13.2,0.0,5,0
LAR 3044,LAR,Land Analysis & Site Planning,3,3.52,31.8,1.2,5,0
LAR 3154,LAR,Watershed Sens Design & Constr,4,2.92,13.83,0.33,6,1
LAR 3164,LAR,Special Study,4,3.33,15.0,0.0,5,1
LAR 3264,LAR,Special Study,3,3.26,21.6,0.4,5,0
LAR 3984,LAR,SS: Living Lab CID Courtyard I,3,4.0,9.0,0.0,1,0
LAR 4014,LAR,Design and Construct Documents,6,3.17,12.5,0.25,4,0
LAR 4034,LAR,Evol of the Am Land,3,3.52,20.8,0.6,5,0
LAR 4084,LAR,Special Study,6,3.68,14.8,0.0,5,2
LAR 4124,LAR,Professional Practice,3,3.44,13.0,0.33,3,0
LAR 4134,LAR,Landscape Representation,3,3.88,5.0,1.0,1,1
LAR 4244,LAR,Professional Practice LAR,3,3.7,21.0,1.0,1,1
LAR 4254,LAR,Landscape Arch Theories,3,3.38,12.67,0.5,6,1
LAR 4304,LAR,TS: Trail Plng & Des,3,4.0,5.0,0.0,1,0
LAR 4554,LAR,Creating the Ecological City,3,4.0,5.0,0.0,1,0
LAR 4705,LAR,Landscape Design and Planning,5,3.6,5.0,0.0,1,1
LAR 4984,LAR,SS: LAR Professional Practice,3,3.66,13.5,0.0,2,0
LAR 5006,LAR,Graduate Design Lab,5,3.6,5.0,0.0,1,0
LAR 5164,LAR,TECT LAR I: Topo & Grading,3,3.22,5.0,0.0,1,1
LAR 5254,LAR,Landscape Arch Theories,3,3.79,7.0,0.0,1,1
LAR 5304,LAR,Special Study,3,3.64,9.33,0.0,3,0
LAR 5314,LAR,Research Topics in LAR,3,3.12,6.0,0.0,1,0
LAR 5334,LAR,Landscape Architecture History,3,3.48,7.0,0.0,3,0
LAR 5364,LAR,TECT LAR III: Material Constr,3,3.4,5.0,0.0,1,0
LAR 5724,LAR,Scholarship in LA,3,3.38,5.33,0.0,3,0
LAT 1105,LAT,Elementary Latin,3,3.45,18.5,0.17,6,1
LAT 1106,LAT,Elementary Latin,3,3.4,14.2,0.2,5,0
LAT 2104,LAT,Cicero and Livy,3,3.98,10.0,0.0,3,1
LAT 2114,LAT,Special Study,3,3.69,13.5,0.0,2,0
LAT 2124,LAT,Catullus and Horace,3,3.56,11.0,0.33,3,0
LAT 2134,LAT,Late Medieval Latin,3,3.44,8.5,0.0,2,0
LAT 3004,LAT,Special Study,3,3.72,8.73,0.0,11,1
LDRS 1015,LDRS,Exploring Citizen Leadership,3,3.78,40.95,0.23,22,0
LDRS 1016,LDRS,Exploring Citizen Leadership,3,3.88,69.0,0.33,3,0
LDRS 1414,LDRS,Citizen Leadership,3,3.46,32.0,0.78,18,6
LDRS 1424,LDRS,Citizen Leadership Praxis,3,3.72,14.5,0.0,2,0
LDRS 2014,LDRS,Principles of Peer Leadership,3,3.85,37.92,0.12,25,2
LDRS 2964,LDRS,Field Study,1,3.94,11.78,0.44,9,0
LDRS 3104,LDRS,The Dynamics of Leadership,3,3.72,15.17,0.0,6,1
LDRS 3304,LDRS,Elements of Team Leadership,3,3.69,20.4,0.0,5,0
LDRS 4044,LDRS,Leadership Studies Capstone,1,3.77,39.18,0.18,11,1
LDRS 4514,LDRS,Skills Nonprofit Org Leaders,3,3.51,7.0,0.0,1,0
LDRS 4964,LDRS,Field Study,3,3.95,6.0,0.0,1,0
LDRS 4984,LDRS,Special Study,3,3.79,10.67,0.0,3,0
LDRS 5454,LDRS,Leadership Diverse Contexts,3,3.44,12.88,0.0,8,1
LDRS 5464,LDRS,Leadership in a Global Society,3,3.67,24.6,0.0,5,1
LDRS 5534,LDRS,Cognit Prob Slvg Pref for Chng,3,3.54,13.4,0.0,5,1
LDRS 5544,LDRS,Leading Teams through Change,3,3.64,17.71,0.0,7,1
LDRS 5554,LDRS,Leading Social Change,3,3.93,18.0,0.0,4,0
MACR 5015,MACR,MACR Fundament Lab I and II,3,3.62,8.67,0.0,6,1
MACR 5016,MACR,MACR Fundament Lab I and II,3,3.56,8.5,0.0,4,0
MACR 5024,MACR,Writing Skills MACR,1,3.94,7.33,0.0,3,0
MATH 1014,MATH,Precalc with Transcendental,3,2.47,57.2,7.65,75,4
MATH 1025,MATH,Elementary Calculus,3,2.48,45.72,5.07,159,6
MATH 1026,MATH,Elementary Calculus,3,2.72,33.44,2.09,129,5
MATH 1044,MATH,Discovering Mathematics II,2,3.8,18.6,0.4,5,0
MATH 1114,MATH,Elementary Linear Algebra,2,2.6,53.45,2.94,31,0
MATH 1214,MATH,Preparation for Calculus,3,2.55,37.06,3.34,50,23
MATH 1225,MATH,Calculus of a Single Variable,4,2.4,25.72,5.98,334,30
MATH 1226,MATH,Calculus of a Single Variable,4,2.52,28.98,4.94,268,22
MATH 1454,MATH,Special Study,3,2.81,37.8,2.8,5,1
MATH 1524,MATH,Business Calculus,4,2.8,57.43,5.56,154,31
MATH 1535,MATH,Geometry Mathematics of Design,3,2.95,48.0,2.27,26,4
MATH 1536,MATH,Geometry Mathematics of Design,3,2.99,47.0,2.0,20,0
MATH 1614,MATH,Numbers and Operations,3,3.76,23.69,0.08,13,2
MATH 1624,MATH,Geometry for Teachers,3,3.65,19.33,0.0,12,1
MATH 2024,MATH,Intermediate Calculus,3,3.03,24.22,2.67,9,0
MATH 2114,MATH,Introduction to Linear Algebra,3,2.63,29.14,2.63,329,25
MATH 2204,MATH,Intro Multivariable Calculus,3,2.45,33.85,4.48,277,25
MATH 2214,MATH,Intro Diff Equations,3,2.67,33.43,2.62,239,16
MATH 2405,MATH,Math in Computational Context,5,3.36,18.0,1.0,6,0
MATH 2406,MATH,Math in Computational Context,5,3.53,14.0,0.4,5,0
MATH 2534,MATH,Intro Discrete Math,3,2.77,44.7,3.51,105,9
MATH 2644,MATH,Mathematics Tutoring,1,3.96,7.5,0.0,6,1
MATH 2984,MATH,Special Study,3,3.47,12.67,0.67,3,0
MATH 3034,MATH,Introduction to Proofs,3,2.89,17.95,1.02,42,3
MATH 3054,MATH,Programming for Math,3,3.17,11.6,1.0,5,0
MATH 3124,MATH,Modern Algebra,3,2.94,14.52,0.76,25,2
MATH 3134,MATH,Applied Combinatorics,3,3.0,28.45,1.6,102,10
MATH 3144,MATH,Linear Algebra I,3,2.88,16.04,1.07,28,2
MATH 3214,MATH,Calculus of Several Variables,3,2.69,24.35,1.9,40,3
MATH 3224,MATH,Advanced Calculus,3,2.87,14.77,0.68,31,3
MATH 3414,MATH,Numerical Methods,3,3.28,6.5,0.5,2,1
MATH 3574,MATH,Applied Complex Variables,1,2.79,16.82,0.55,11,0
MATH 4044,MATH,History of Mathematics,3,3.16,18.33,0.33,6,1
MATH 4124,MATH,Intr Abstract Algebra,3,3.16,11.57,1.14,7,1
MATH 4134,MATH,Number Theory,3,3.0,26.0,1.4,5,0
MATH 4144,MATH,Linear Algebra II,3,3.05,16.8,0.8,5,0
MATH 4175,MATH,Cryptography,3,3.12,31.45,0.81,47,5
MATH 4176,MATH,Cryptography,3,3.14,25.75,0.75,12,1
MATH 4225,MATH,Elementary Real Analysis,3,3.1,11.62,0.31,13,2
MATH 4226,MATH,Elementary Real Analysis,3,3.33,8.5,0.12,8,0
MATH 4234,MATH,Elementary Complex Analysis,3,2.99,9.0,0.0,4,0
MATH 4245,MATH,Intermediate Differential Equa,3,3.45,8.5,0.0,4,1
MATH 4254,MATH,Chaos and Dynamical Systems,3,3.9,7.0,0.0,1,0
MATH 4324,MATH,Elementary Topology,3,3.36,8.5,0.25,4,0
MATH 4334,MATH,College Geometry,3,2.95,13.3,0.3,10,1
MATH 4404,MATH,Applied Numerical Methods,3,3.53,12.0,0.0,2,0
MATH 4414,MATH,Issues in Scientific Computing,3,3.21,11.4,0.9,10,1
MATH 4425,MATH,Fourier Series PDE,3,3.15,27.17,0.17,6,1
MATH 4426,MATH,Fourier Series PDE,3,3.55,15.2,0.2,5,0
MATH 4445,MATH,Intro to Numer Analysis,3,2.73,18.94,0.94,18,2
MATH 4446,MATH,Intro to Numer Analysis,3,2.79,20.2,1.2,5,0
MATH 4454,MATH,Applied Mathematical Modeling,3,3.56,21.8,0.4,5,0
MATH 4564,MATH,Operational Methods,3,2.72,43.21,3.31,42,5
MATH 4574,MATH,Vector/Complex Analysis,3,2.97,21.42,1.83,24,3
MATH 4625,MATH,Math for Secondary Teachers,3,3.52,6.8,0.0,5,1
MATH 4626,MATH,Math for Secondary Teachers,3,3.82,9.0,0.0,3,0
MATH 4644,MATH,Secondary Math w/ Tech,3,3.89,8.5,0.0,2,0
MATH 4664,MATH,Senior Math Education Seminar,2,3.89,7.5,0.0,2,0
MATH 4984,MATH,Special Study,3,3.38,9.0,0.25,4,1
MATH 4994,MATH,Undergraduate Research,2,3.95,7.0,0.0,5,0
MATH 5114,MATH,Special Study,3,3.82,9.25,0.0,4,0
MATH 5125,MATH,Abstract Algebra,3,3.5,14.6,0.2,5,1
MATH 5126,MATH,Abstract Algebra,3,3.55,10.0,0.0,3,0
MATH 5214,MATH,Special Study,3,3.7,8.25,0.0,4,1
MATH 5225,MATH,Real Analysis,3,3.64,12.67,0.0,6,1
MATH 5226,MATH,Real Analysis,3,3.92,7.67,0.0,3,0
MATH 5235,MATH,Complex Analysis,3,3.51,9.4,0.0,5,0
MATH 5245,MATH,Differential Eqns,3,3.87,9.2,0.0,5,1
MATH 5246,MATH,Differential Eqns,3,4.0,5.0,0.0,1,0
MATH 5344,MATH,Special Study,3,3.76,9.6,0.0,5,1
MATH 5414,MATH,Special Study,3,3.96,10.21,0.0,14,0
MATH 5424,MATH,Numerical Linear Algebra,3,3.58,15.8,0.0,5,1
MATH 5425,MATH,Ap Par Dif Equa,3,3.87,10.0,0.0,3,0
MATH 5426,MATH,Ap Par Dif Equa,3,3.74,5.0,0.0,1,0
MATH 5444,MATH,Num Methods for ODE,3,3.95,6.0,0.0,1,1
MATH 5454,MATH,Graph Theory,3,3.49,9.17,0.17,6,1
MATH 5464,MATH,Combinatorics,3,3.86,7.0,0.25,4,0
MATH 5465,MATH,Numerical Analysis,3,3.46,8.0,0.0,1,0
MATH 5466,MATH,Numerical Analysis,3,3.63,8.0,0.0,1,0
MATH 5474,MATH,Finite Difference Mth,3,3.72,5.75,0.0,4,1
MATH 5484,MATH,Finite Element Meth,3,3.78,7.5,0.0,4,0
MATH 5485,MATH,Numer Analy and Softw,3,3.79,9.25,0.0,4,1
MATH 5486,MATH,Numer Analy and Softw,3,3.72,10.0,0.0,2,0
MATH 5514,MATH,Topics in Mathematical Biology,3,3.97,8.0,0.5,2,0
MATH 5515,MATH,Model and Sim of Bio Systems,3,3.83,9.2,0.0,5,1
MATH 5516,MATH,Model and Sim of Bio Systems,3,3.95,9.0,0.0,4,0
